MGOL,FYDR,,09:51:32,03-04-22,LSA
MY,MNW,,09:42:51,03-04-22,LSA
MY,MLMN,,09:44:49,03-04-22,LSA
MLMN,MR2O,,08:47:47,03-04-22,LSA
MLMN,MR2O,,08:47:52,03-04-22,LSA
MLMN,MR2O,,08:47:59,03-04-22,LSA
MWYR,MROD,,08:48:26,03-04-22,LSA
MROD,MWYR,display,08:48:32,03-04-22,LSA
MY,Male,leave,08:48:44,03-04-22,LSA
MROD,MWYR,,08:48:50,03-04-22,LSA
MWD,Female,leave,08:49:08,03-04-22,LSA
MWYR,MDON,,08:49:15,03-04-22,LSA
MWYR,MDON,,08:49:25,03-04-22,LSA
MLBL,MR2O,,08:49:32,03-04-22,LSA
MLBL,MR2O,leave,08:49:41,03-04-22,LSA
MYRD,MY,,08:49:54,03-04-22,LSA
MWYR,F2RW,,08:50:05,03-04-22,LSA
MWYR,F2RW,,08:50:07,03-04-22,LSA
MLMN,MY,,08:50:17,03-04-22,LSA
MY,MLMN,,08:50:17,03-04-22,LSA
MYRD,MROD,,08:50:22,03-04-22,LSA
MROD,MLMN,,08:50:26,03-04-22,LSA
MLMN,MYRD,,08:50:38,03-04-22,LSA
MYRD,MLMN,,08:50:38,03-04-22,LSA
MY,MYRD,,08:50:40,03-04-22,LSA
MWYR,MROD,,08:50:54,03-04-22,LSA
MYRD,FORM,Rattle,08:51:21,03-04-22,LSA
MROR,FGDG,,08:52:10,03-04-22,LSA
MROR,FGDG,,08:52:15,03-04-22,LSA
MWYR,MROD,,08:52:47,03-04-22,LSA
MY,MLMN,,08:52:50,03-04-22,LSA
MROD,MWYR,,08:53:02,03-04-22,LSA
MWYR,MROD,,08:53:07,03-04-22,LSA
MWYR,MROD,,08:53:07,03-04-22,LSA
MR2O,MLOY,,08:53:13,03-04-22,LSA
MLOY,MR2O,,08:53:19,03-04-22,LSA
MLBL,MGOL,leave,08:53:35,03-04-22,LSA
MYRD,MROD,,08:53:43,03-04-22,LSA
MY,MLMN,,08:53:49,03-04-22,LSA
MWYR,MY,,08:53:53,03-04-22,LSA
MLOY,MR2O,,08:53:54,03-04-22,LSA
MLMN,MY,,08:53:59,03-04-22,LSA
MWD,MDON,,08:54:09,03-04-22,LSA
MLMN,FYDR,,08:54:20,03-04-22,LSA
MY,MLOY,,08:54:24,03-04-22,LSA
MWYR,MY,,08:54:24,03-04-22,LSA
MROD,MDON,,08:54:31,03-04-22,LSA
MNW,MWD,display,08:54:35,03-04-22,LSA
MWYR,MY,,08:54:48,03-04-22,LSA
MY,MLMN,display,08:54:49,03-04-22,LSA
MYRD,MY,,08:54:49,03-04-22,LSA
MNW,MWD,,08:54:53,03-04-22,LSA
