6,22-05-17,09:06:44,COOP,MLN,MBMB,,09:11:14,
6,22-05-17,09:06:44,COOP,MBMB,MLN,depart,09:11:21,
6,22-05-17,09:06:44,COOP,MHLH,FPWH,rattle,09:11:27,
6,22-05-17,09:06:44,COOP,MMPW,FPWH,,09:11:34,
6,22-05-17,09:06:44,COOP,MHLH,FRWM,,09:12:35,
6,22-05-17,09:06:44,COOP,MHLH,FRWM,,09:12:45,
6,22-05-17,09:06:44,COOP,MMO,F2P,,09:12:58,
6,22-05-17,09:06:44,COOP,MHLH,FRWM,,09:13:41,
6,22-05-17,09:06:44,COOP,MY,MHLH,,09:14:02,
6,22-05-17,09:06:44,COOP,MHLH,FPWH,,09:14:15,
6,22-05-17,09:06:44,COOP,MHLH,FPWH,rattle,09:14:33,
6,22-05-17,09:06:44,COOP,MMPW,,,09:14:44,
6,22-05-17,09:06:44,COOP,MMO,FRWM,,09:15:40,
6,22-05-17,09:06:44,COOP,MMO,FRWM,leave,09:15:48,
6,22-05-17,09:06:44,COOP,MY,FRLP,,09:15:54,
6,22-05-17,09:06:44,COOP,MHLH,FRWM,,09:16:00,
6,22-05-17,09:06:44,COOP,FRWM,MHLH,,09:16:16,
6,22-05-17,09:06:44,COOP,MMPW,FPLH,follow,09:16:47,
6,22-05-17,09:06:44,COOP,MMPW,FPLH,,09:17:31,
6,22-05-17,09:06:44,COOP,MLN,MHLH,,09:17:39,
6,22-05-17,09:06:44,COOP,MMPW,FPLH,lunge,09:17:51,
6,22-05-17,09:06:44,COOP,MHLH,FRWM,,09:18:00,
6,22-05-17,09:06:44,COOP,MMPW,FPLH,lunge,09:18:04,
6,22-05-17,09:06:44,COOP,MOPR,,,09:18:56,
6,22-05-17,09:06:44,COOP,MMO,MY,,09:19:01,
6,22-05-17,09:06:44,COOP,MMPW,FRWM,,09:19:15,
6,22-05-17,09:06:44,COOP,FYGB,rattle,,09:19:19,
6,22-05-17,09:06:44,COOP,MMPW,FRWM,,09:19:23,
6,22-05-17,09:06:44,COOP,MHLH,FPWH,rattle,09:19:38,
6,22-05-17,09:06:44,COOP,MMO,FYGB,,09:19:43,
6,22-05-17,09:06:44,COOP,MMO,FYGB,rattle,09:19:48,
6,22-05-17,09:06:44,COOP,MHLH,male,leave,09:20:59,
6,22-05-17,09:06:44,COOP,MHLH,FRWM,,09:21:28,
6,22-05-17,09:06:44,COOP,MHLH,FRWM,,09:21:36,
6,22-05-17,09:06:44,COOP,MLN,FM2P,,09:21:42,
6,22-05-17,09:06:44,COOP,MOPR,FRLP,,09:22:39,
6,22-05-17,09:06:44,COOP,MHLH,FPWH,,09:22:54,
6,22-05-17,09:06:44,COOP,MHLH,FPWH,rattle,09:23:04,
6,22-05-17,09:06:44,COOP,MHLH,FPWH,rattle,09:23:05,
