MRNW,FMPM,rattle,11:43:41,,10-05-19,M5
FPBP,rattle,,11:43:48,,10-05-19,M5
FPBP,rattle,,00:00:00,,10-05-19,M5
MLNY,,,11:43:53,,10-05-19,M5
MGPM,MWRM,,11:44:02,,10-05-19,M5
MLNY,,,11:44:03,,10-05-19,M5
MRNW,FMPM,rattle,11:44:15,,10-05-19,M5
FPBP,rattle,,11:44:30,,10-05-19,M5
MRNW,FMPM,leave,11:44:38,,10-05-19,M5
FMPM,rattle,,00:00:00,,10-05-19,M5
FPBP,rattle,,11:44:59,,10-05-19,M5
FPBP,rattle,,11:45:17,,10-05-19,M5
MRNW,MLNY,,11:45:29,,10-05-19,M5
MLNY,MGPM,,11:45:35,,10-05-19,M5
MRNW,FMPM,rattle,11:45:52,,10-05-19,M5
FPBP,rattle,,11:46:12,,10-05-19,M5
FPBP,rattle,,11:46:20,,10-05-19,M5
FPBP,rattle,,11:46:24,,10-05-19,M5
FPBP,rattle,,11:46:27,,10-05-19,M5
MRNW,,,11:46:47,,10-05-19,M5
FPBP,rattle,,11:46:55,,10-05-19,M5
FPBP,rattle,,11:47:20,,10-05-19,M5
MRNW,MW2M,,11:48:10,,10-05-19,M5
MYND,,,11:48:16,,10-05-19,M5
MRNW,MLNY,,11:48:42,,10-05-19,M5
FPBP,rattle,,11:48:49,,10-05-19,M5
MLNY,FPBP,rattle,11:48:53,,10-05-19,M5
MLNY,FPBP,rattle,11:48:57,,10-05-19,M5
FPBP,rattle,,10:57:23,,10-05-19,M5
MGPM,MWRM,,11:00:18,,10-05-19,M5
FLPD,rattle,,11:47:46,,10-05-19,M5
FROY,rattle,,10:04:49,,10-05-20,M8
FROY,rattle,,10:04:57,,10-05-20,M8
FPYD,rattle,,10:05:05,,10-05-20,M8
FDWY,rattle,,10:05:06,,10-05-20,M8
MWPM,F2MD,,10:05:19,,10-05-20,M8
FROY,rattle,,10:05:33,,10-05-20,M8
MROP,FBMW,leave,10:05:44,,10-05-20,M8
MNYN,MWPM,,10:05:52,,10-05-20,M8
FMOM,rattle,,10:06:08,,10-05-20,M8
MWPM,MNYN,,10:06:15,,10-05-20,M8
FMOM,rattle,,10:06:27,,10-05-20,M8
FROY,rattle,,10:06:31,,10-05-20,M8
FPYD,rattle,,10:06:46,,10-05-20,M8
FMOM,rattle,,10:06:56,,10-05-20,M8
MNYN,MWPM,,10:07:06,,10-05-20,M8
MROP,MWPM,,10:07:07,,10-05-20,M8
MWPM,MNYN,,10:07:11,,10-05-20,M8
FPYD,rattle,,10:07:19,,10-05-20,M8
MROP,MNYN,,10:07:24,,10-05-20,M8
FPYD,rattle,,10:07:36,,10-05-20,M8
MWPM,MRMP,,10:07:53,,10-05-20,M8
FROY,rattle,,10:08:09,,10-05-20,M8
FROY,rattle,,10:08:16,,10-05-20,M8
MWPM,,,10:08:27,,10-05-20,M8
FROY,rattle,,10:08:32,,10-05-20,M8
MROP,,,10:08:38,,10-05-20,M8
FPYD,rattle,,10:08:57,,10-05-20,M8
MWPM,,,10:09:01,,10-05-20,M8
MROP,FBMW,,10:09:15,,10-05-20,M8
FROY,rattle,,10:09:36,,10-05-20,M8
MWPM,F2MD,,10:09:43,,10-05-20,M8
MROP,FBMW,leave,10:09:51,,10-05-20,M8
FROY,rattle,,10:10:11,,10-05-20,M8
FPYD,rattle,,10:10:32,,10-05-20,M8
MROP,FMOM,rattle,10:10:40,,10-05-20,M8
FOMN,rattle,,10:10:56,,10-05-20,M8
FROY,rattle,,10:11:08,,10-05-20,M8
FROY,MRMP,leave,10:11:27,,10-05-20,M8
FPYD,rattle,,10:11:31,,10-05-20,M8
FROY,rattle,,10:11:37,,10-05-20,M8
MWPM,,,10:11:44,,10-05-20,M8
FROY,rattle,,10:11:53,,10-05-20,M8
MWPM,,,10:12:13,,10-05-20,M8
FOML,rattle,,10:12:31,,10-05-20,M8
FOML,rattle,,10:12:34,,10-05-20,M8
FOML,rattle,,10:12:38,,10-05-20,M8
FOML,rattle,,10:12:42,,10-05-20,M8
MWPM,MROP,,10:13:00,,10-05-20,M8
MROP,MWPM,,10:13:01,,10-05-20,M8
MWPM,MROP,,10:13:12,,10-05-20,M8
MROP,MWPM,,10:13:20,,10-05-20,M8
FROY,rattle,,10:13:23,,10-05-20,M8
MWPM,MROP,,10:13:33,,10-05-20,M8
MROP,MWPM,,10:13:46,,10-05-20,M8
MWPM,MROP,,10:13:52,,10-05-20,M8
FMOM,rattle,,10:14:06,,10-05-20,M8
FMOM,rattle,,10:14:07,,10-05-20,M8
FROY,rattle,,10:14:24,,10-05-20,M8
FROY,rattle,,10:15:01,,10-05-20,M8
MROP,MRMP,leave,10:15:11,,10-05-20,M8
MROP,MWPM,,10:15:42,,10-05-20,M8
MWPM,MROP,,10:15:43,,10-05-20,M8
MNYN,FOMN,,10:16:18,,10-05-20,M8
FMOM,rattle,,10:16:19,,10-05-20,M8
FMOM,rattle,,10:16:23,,10-05-20,M8
MNYN,FOMN,,10:16:28,,10-05-20,M8
MWPM,,,10:16:42,,10-05-20,M8
MWPM,FBMW,leave,10:17:01,,10-05-20,M8
MNYN,FOMN,,10:17:16,,10-05-20,M8
MWPM,FBMW,leave,10:17:20,,10-05-20,M8
MWPM,MNYN,,10:17:27,,10-05-20,M8
MROP,FBMW,,10:17:42,,10-05-20,M8
MWPM,MNYN,,10:17:56,,10-05-20,M8
MROP,FBMW,leave,10:17:59,,10-05-20,M8
MWPM,FDWY,leave,10:18:36,,10-05-20,M8
MWPM,,,10:19:02,,10-05-20,M8
FROY,rattle,,10:19:16,,10-05-20,M8
MDPD,,,10:19:29,,10-05-20,M8
MWPM,MRMP,leave,10:19:38,,10-05-20,M8
MRMP,,,10:20:02,,10-05-20,M8
MWPM,MRMP,,10:20:09,,10-05-20,M8
MDPD,,,10:20:28,,10-05-20,M8
MDPD,MWPM,,10:20:51,,10-05-20,M8
MWPM,MDPD,,10:20:53,,10-05-20,M8
MDPD,MWPM,,10:21:02,,10-05-20,M8
MNYN,,,10:21:12,,10-05-20,M8
MDPD,MWPM,,10:21:18,,10-05-20,M8
MDPD,MWPM,,10:21:32,,10-05-20,M8
MWPM,MDPD,,10:21:41,,10-05-20,M8
MDPD,,,10:21:59,,10-05-20,M8
MDPD,,,10:22:15,,10-05-20,M8
FROY,rattle,,10:22:19,,10-05-20,M8
MROP,,,10:23:23,,10-05-20,M8
FROY,rattle,,10:23:52,,10-05-20,M8
MROP,FOML,rattle,10:24:05,,10-05-20,M8
MWPM,FBMW,,10:24:17,,10-05-20,M8
MWPM,FBMW,leave,10:24:24,,10-05-20,M8
MROP,FOML,rattle,10:24:39,,10-05-20,M8
MNYN,MRMP,,10:24:56,,10-05-20,M8
MWPM,FDWY,leave,10:25:52,,10-05-20,M8
MDPD,MNYN,,10:26:01,,10-05-20,M8
MDPD,MNYN,,10:26:11,,10-05-20,M8
MWPM,MRMP,,10:26:20,,10-05-20,M8
MRMP,MWPM,,10:26:21,,10-05-20,M8
MNYN,MDPD,,10:26:27,,10-05-20,M8
MROP,MRMP,leave,10:26:41,,10-05-20,M8
MWPM,,,10:26:57,,10-05-20,M8
MWPM,FBMW,,10:27:13,,10-05-20,M8
MROP,FOML,rattle,10:27:18,,10-05-20,M8
FROY,rattle,,10:27:33,,10-05-20,M8
MWPM,,,10:27:46,,10-05-20,M8
MWPM,,,10:28:06,,10-05-20,M8
MROP,FOML,rattle,10:28:18,,10-05-20,M8
MWPM,,,10:28:28,,10-05-20,M8
FROY,rattle,,10:28:39,,10-05-20,M8
MROP,MRMP,leave,10:28:48,,10-05-20,M8
MWPM,,,10:28:54,,10-05-20,M8
MNYN,,,10:29:02,,10-05-20,M8
MWPM,,,10:29:26,,10-05-20,M8
FROY,rattle,,10:29:35,,10-05-20,M8
FROY,rattle,,10:29:52,,10-05-20,M8
MNYN,,,10:29:58,,10-05-20,M8
FROY,rattle,,10:30:10,,10-05-20,M8
FOMN,rattle,,10:30:45,,10-05-20,M8
MRMP,FOMN,,10:30:51,,10-05-20,M8
FROY,rattle,,10:31:04,,10-05-20,M8
FROY,rattle,,10:31:16,,10-05-20,M8
MWPM,,,10:31:23,,10-05-20,M8
MNYN,,,10:31:49,,10-05-20,M8
MROP,MRMP,leave,10:31:58,,10-05-20,M8
MWPM,MNYN,,10:32:04,,10-05-20,M8
MNYN,MWPM,,10:32:09,,10-05-20,M8
MWPM,MNYN,,10:32:12,,10-05-20,M8
FOMN,rattle,,10:32:26,,10-05-20,M8
MNYN,MWPM,,10:32:37,,10-05-20,M8
FMOM,rattle,,10:32:43,,10-05-20,M8
MROP,FOML,rattle,10:32:45,,10-05-20,M8
FROY,rattle,,10:33:13,,10-05-20,M8
FROY,rattle,,10:33:16,,10-05-20,M8
FROY,rattle,,10:33:29,,10-05-20,M8
FOML,rattle,,10:33:33,,10-05-20,M8
MNYN,MRMP,leave,10:33:46,,10-05-20,M8
FROY,rattle,,10:34:26,,10-05-20,M8
MWPM,MNYN,,10:34:32,,10-05-20,M8
FROY,rattle,,10:34:41,,10-05-20,M8
FROY,rattle,,10:34:42,,10-05-20,M8
MWPM,MNYN,,10:35:50,,10-05-20,M8
FROY,rattle,,10:35:57,,10-05-20,M8
MWPM,MNYN,,10:36:07,,10-05-20,M8
FROY,rattle,,10:36:18,,10-05-20,M8
FROY,rattle,,10:36:18,,10-05-20,M8
MROP,MRMP,,10:36:25,,10-05-20,M8
MDPD,MNYN,,10:36:29,,10-05-20,M8
MNYN,MWPM,,10:36:31,,10-05-20,M8
FPYD,rattle,,10:36:48,,10-05-20,M8
MNYN,MWPM,,10:36:56,,10-05-20,M8
FPYD,rattle,,10:37:16,,10-05-20,M8
MNYN,MWPM,,10:37:29,,10-05-20,M8
MWPM,MNYN,,10:37:33,,10-05-20,M8
FOML,rattle,,10:37:51,,10-05-20,M8
MNYN,MWPM,,10:37:56,,10-05-20,M8
FOML,rattle,,10:38:09,,10-05-20,M8
MWPM,MNYN,,10:38:19,,10-05-20,M8
FPYD,rattle,,10:38:28,,10-05-20,M8
MNYN,MWPM,,10:38:36,,10-05-20,M8
FMOM,rattle,,10:38:43,,10-05-20,M8
MROP,,,10:38:48,,10-05-20,M8
MNYN,MWPM,,10:39:11,,10-05-20,M8
FMOM,rattle,,10:39:18,,10-05-20,M8
FMOM,rattle,,10:39:21,,10-05-20,M8
MROP,FMOM,rattle,10:39:24,,10-05-20,M8
MROP,MNYN,,10:39:47,,10-05-20,M8
MNYN,MROP,,10:39:57,,10-05-20,M8
FOML,rattle,,10:40:07,,10-05-20,M8
MROP,,,10:40:47,,10-05-20,M8
MROP,FOML,,10:41:13,,10-05-20,M8
FROY,rattle,,10:41:20,,10-05-20,M8
FROY,rattle,,10:41:59,,10-05-20,M8
FROY,rattle,,10:42:00,,10-05-20,M8
FMOM,rattle,,10:42:12,,10-05-20,M8
F2MD,rattle,,10:42:21,,10-05-20,M8
F2MD,rattle,,10:42:26,,10-05-20,M8
FOML,rattle,,10:42:30,,10-05-20,M8
FROY,FOML,rattle,10:42:39,,10-05-20,M8
F2MD,rattle,,10:42:58,,10-05-20,M8
MRMP,MWPM,,10:43:03,,10-05-20,M8
MWPM,MRMP,,10:43:08,,10-05-20,M8
F2MD,rattle,,10:43:18,,10-05-20,M8
MWPM,MRMP,,10:43:27,,10-05-20,M8
MRMP,MWPM,,10:43:31,,10-05-20,M8
MNYN,MRMP,,10:44:02,,10-05-20,M8
MNYN,MRMP,,10:44:37,,10-05-20,M8
MROP,MRMP,,10:44:39,,10-05-20,M8
F2MD,rattle,,10:45:05,,10-05-20,M8
F2MD,rattle,,10:45:23,,10-05-20,M8
FROY,rattle,,10:45:33,,10-05-20,M8
FPYD,rattle,,10:45:35,,10-05-20,M8
MRMP,FOMN,,10:45:46,,10-05-20,M8
MRMP,FOMN,,10:45:47,,10-05-20,M8
MROP,MRMP,fight,10:45:59,,10-05-20,M8
MWPM,F2MD,,10:46:08,,10-05-20,M8
F2MD,rattle,,10:46:22,,10-05-20,M8
F2MD,rattle,,10:46:31,,10-05-20,M8
FROY,rattle,,10:46:41,,10-05-20,M8
FROY,rattle,,10:46:45,,10-05-20,M8
MROP,,,10:46:49,,10-05-20,M8
MNYN,MRMP,,10:46:55,,10-05-20,M8
MNYN,MRMP,leave,10:47:09,,10-05-20,M8
MWPM,,,10:47:19,,10-05-20,M8
FROY,rattle,,10:47:39,,10-05-20,M8
MROP,MWPM,,10:47:54,,10-05-20,M8
MWPM,MROP,,10:48:01,,10-05-20,M8
MDPD,MWPM,,10:48:04,,10-05-20,M8
FROY,rattle,,10:48:07,,10-05-20,M8
MROP,MWPM,,10:48:18,,10-05-20,M8
MNYN,FOMN,,10:48:30,,10-05-20,M8
MDPD,MWPM,,10:48:40,,10-05-20,M8
MROP,MWPM,,10:48:41,,10-05-20,M8
MWPM,MROP,,10:48:54,,10-05-20,M8
MDPD,MWPM,,10:48:56,,10-05-20,M8
MROP,MDPD,,10:49:07,,10-05-20,M8
MNYN,FOMN,,10:49:12,,10-05-20,M8
MNYN,FOMN,,10:49:33,,10-05-20,M8
MDPD,,,10:49:40,,10-05-20,M8
FROY,rattle,,10:49:54,,10-05-20,M8
MWPM,MDPD,,10:50:26,,10-05-20,M8
MDPD,MWPM,,10:50:26,,10-05-20,M8
FROY,rattle,,10:50:32,,10-05-20,M8
FMOM,rattle,,10:51:10,,10-05-20,M8
FROY,rattle,,10:51:26,,10-05-20,M8
MNYN,FOMN,,10:51:30,,10-05-20,M8
MWPM,F2MD,leave,10:51:42,,10-05-20,M8
FROY,rattle,,10:51:58,,10-05-20,M8
MNYN,FOMN,,10:52:02,,10-05-20,M8
MWPM,,,10:52:11,,10-05-20,M8
MNYN,FOMN,,10:52:13,,10-05-20,M8
MNYN,FOMN,,10:52:23,,10-05-20,M8
FROY,rattle,,10:52:28,,10-05-20,M8
MNYN,FOMN,,10:52:36,,10-05-20,M8
MWPM,MNYN,,10:52:48,,10-05-20,M8
MNYN,FOMN,,10:52:49,,10-05-20,M8
MWPM,F2MD,,10:53:04,,10-05-20,M8
MWPM,F2MD,,10:53:21,,10-05-20,M8
FROY,rattle,,10:53:29,,10-05-20,M8
MNYN,FOMN,,10:53:46,,10-05-20,M8
MWPM,,,10:53:56,,10-05-20,M8
MNYN,FOMN,,10:53:59,,10-05-20,M8
MNYN,FOMN,,10:54:09,,10-05-20,M8
FROY,rattle,,10:54:14,,10-05-20,M8
MNYN,FOMN,,10:54:19,,10-05-20,M8
MWPM,MRMP,,10:54:35,,10-05-20,M8
MWPM,MRMP,,10:54:41,,10-05-20,M8
MNYN,FOMN,,10:54:44,,10-05-20,M8
MNYN,FOMN,,10:54:59,,10-05-20,M8
MWPM,MRMP,leave,10:54:59,,10-05-20,M8
MNYN,FOMN,,10:55:10,,10-05-20,M8
FROY,rattle,,10:55:47,,10-05-20,M8
FPYD,rattle,,10:55:50,,10-05-20,M8
MNYN,MRMP,,10:56:04,,10-05-20,M8
MNYN,FOMN,,10:56:22,,10-05-20,M8
MNYN,FOMN,,10:56:31,,10-05-20,M8
F2MD,rattle,,10:56:46,,10-05-20,M8
FROY,rattle,,10:57:01,,10-05-20,M8
MNYN,FOMN,,10:57:04,,10-05-20,M8
MNYN,FOMN,,10:57:12,,10-05-20,M8
MRMP,,,10:57:21,,10-05-20,M8
MNYN,FOMN,leave,10:57:27,,10-05-20,M8
FPYD,rattle,,10:58:12,,10-05-20,M8
FROY,rattle,,10:58:19,,10-05-20,M8
FPYD,rattle,,10:58:39,,10-05-20,M8
MROP,FBMW,,10:59:03,,10-05-20,M8
F2MD,rattle,,10:59:25,,10-05-20,M8
MNYN,MRMP,,10:59:56,,10-05-20,M8
MNYN,MRMP,,11:00:17,,10-05-20,M8
FROY,rattle,,11:00:25,,10-05-20,M8
MNYN,MWPM,,11:00:42,,10-05-20,M8
MWPM,MNYN,,11:00:47,,10-05-20,M8
MNYN,MWPM,,11:01:00,,10-05-20,M8
MNYN,FOMN,,00:00:00,,10-05-20,M8
MWPM,FOMN,leave,11:01:30,,10-05-20,M8
MNYN,MWPM,,11:01:48,,10-05-20,M8
MWPM,MNYN,,11:01:49,,10-05-20,M8
FOML,rattle,,11:02:09,,10-05-20,M8
FROY,rattle,,11:02:13,,10-05-20,M8
FOML,rattle,,11:02:25,,10-05-20,M8
MWPM,MROP,,11:02:52,,10-05-20,M8
MROP,MWPM,,11:02:53,,10-05-20,M8
FMOM,rattle,,11:03:05,,10-05-20,M8
MROP,FMOM,rattle,11:03:12,,10-05-20,M8
FPYD,rattle,,11:03:27,,10-05-20,M8
MROP,FOMN,,11:03:43,,10-05-20,M8
MDPD,MWPM,,11:04:30,,10-05-20,M8
MWPM,MDPD,,11:04:31,,10-05-20,M8
MDPD,MWPM,,11:04:32,,10-05-20,M8
MROP,FOML,leave,11:04:53,,10-05-20,M8
MROP,FOMN,leave,11:05:15,,10-05-20,M8
MWPM,,,11:05:20,,10-05-20,M8
FROY,rattle,,11:05:27,,10-05-20,M8
MWPM,MROP,,11:05:42,,10-05-20,M8
F2MD,rattle,,10:46:05,,10-05-20,M8
FMPM,rattle,,11:26:26,,10-05-20,M5
MGPM,MWRM,,11:26:41,,10-05-20,M5
MRNW,FMPM,rattle,11:26:45,,10-05-20,M5
MRNW,FMPM,rattle,11:26:55,,10-05-20,M5
MWRM,,,11:27:02,,10-05-20,M5
MGPM,MWRM,,11:27:08,,10-05-20,M5
MYND,FRPG,,11:27:16,,10-05-20,M5
MWRM,MW2M,,11:27:23,,10-05-20,M5
MRNW,,,11:27:39,,10-05-20,M5
FLPD,rattle,,11:27:51,,10-05-20,M5
FLPD,rattle,,11:27:59,,10-05-20,M5
FLPD,rattle,,11:28:03,,10-05-20,M5
FLPD,rattle,,11:28:04,,10-05-20,M5
MYND,MRNW,,11:28:19,,10-05-20,M5
FLPD,rattle,,11:28:23,,10-05-20,M5
FMPM,rattle,,11:28:49,,10-05-20,M5
FLPD,rattle,,11:29:13,,10-05-20,M5
FMPM,rattle,,11:29:17,,10-05-20,M5
MWRM,MGPM,,11:29:36,,10-05-20,M5
FLPD,rattle,,11:29:41,,10-05-20,M5
MRNW,MW2M,leave,11:29:45,,10-05-20,M5
FLPD,rattle,,11:29:55,,10-05-20,M5
FMPM,rattle,,11:30:05,,10-05-20,M5
MRNW,MW2M,,11:30:11,,10-05-20,M5
MRNW,MW2M,,11:30:22,,10-05-20,M5
MGPM,MWRM,,11:30:32,,10-05-20,M5
FMPM,rattle,,11:30:36,,10-05-20,M5
FLPD,rattle,,11:30:51,,10-05-20,M5
MRNW,MW2M,,11:31:00,,10-05-20,M5
MWRM,,,11:31:11,,10-05-20,M5
MRNW,MW2M,,11:31:29,,10-05-20,M5
MRNW,MW2M,,11:31:39,,10-05-20,M5
MWRM,MGPM,,11:31:46,,10-05-20,M5
FLPD,rattle,,11:32:06,,10-05-20,M5
FMPM,rattle,,11:32:12,,10-05-20,M5
FMPM,rattle,,11:32:27,,10-05-20,M5
FLPD,rattle,,11:32:44,,10-05-20,M5
FMPM,rattle,,11:32:57,,10-05-20,M5
FMPM,rattle,,11:33:23,,10-05-20,M5
MRNW,MW2M,,11:33:34,,10-05-20,M5
MRNW,MW2M,,11:33:53,,10-05-20,M5
MWRM,MGPM,,11:34:05,,10-05-20,M5
MGPM,MWRM,,11:34:06,,10-05-20,M5
MWRM,,,11:34:22,,10-05-20,M5
MGPM,MWRM,,11:34:40,,10-05-20,M5
MRNW,MW2M,,11:34:48,,10-05-20,M5
MGPM,MWRM,,11:34:59,,10-05-20,M5
MRNW,MW2M,,11:35:07,,10-05-20,M5
MWRM,,,11:35:14,,10-05-20,M5
MRNW,MW2M,,11:35:20,,10-05-20,M5
MRNW,MW2M,,11:35:32,,10-05-20,M5
MRNW,MW2M,,11:35:43,,10-05-20,M5
MWRM,MW2M,,11:35:46,,10-05-20,M5
MRNW,MW2M,,11:36:25,,10-05-20,M5
MRNW,MW2M,leave,11:36:37,,10-05-20,M5
MGPM,MWRM,,11:36:45,,10-05-20,M5
MGPM,MWRM,,11:37:06,,10-05-20,M5
FLPD,rattle,,11:37:38,,10-05-20,M5
FLPD,rattle,,11:37:42,,10-05-20,M5
MRNW,MW2M,leave,11:37:47,,10-05-20,M5
MWRM,MW2M,fight,11:37:57,,10-05-20,M5
MRNW,,,11:38:14,,10-05-20,M5
MGPM,MWRM,,11:38:21,,10-05-20,M5
MLNY,MWRM,leave,11:39:11,,10-05-20,M5
FPBP,rattle,,11:39:15,,10-05-20,M5
MRNW,MW2M,,11:39:37,,10-05-20,M5
MGPM,MWRM,,11:39:46,,10-05-20,M5
MRNW,FYMY,,11:40:19,,10-05-20,M5
MRNW,,,00:00:00,,10-05-20,M5
MGPM,MWRM,,11:40:57,,10-05-20,M5
MRNW,,,11:41:10,,10-05-20,M5
MWRM,MGPM,,11:41:14,,10-05-20,M5
MRNW,MW2M,leave,11:41:54,,10-05-20,M5
MGPM,MW2M,leave,11:42:12,,10-05-20,M5
MRNW,MGPM,,11:42:17,,10-05-20,M5
FLPD,rattle,,11:42:34,,10-05-20,M5
FLPD,rattle,,11:42:34,,10-05-20,M5
MRNW,MW2M,,11:42:45,,10-05-20,M5
MRNW,MW2M,,11:42:55,,10-05-20,M5
MRNW,MW2M,leave,11:43:07,,10-05-20,M5
MWRM,,,11:43:23,,10-05-20,M5
MRNW,,,11:43:33,,10-05-20,M5
MGPM,,,11:43:40,,10-05-20,M5
MWRM,FPN,leave,11:43:48,,10-05-20,M5
MLNY,MW2M,,11:43:55,,10-05-20,M5
MGPM,MWRM,,11:44:01,,10-05-20,M5
MWRM,MGPM,,11:44:03,,10-05-20,M5
MLNY,MW2M,leave,11:44:09,,10-05-20,M5
MWRM,MW2M,leave,11:44:24,,10-05-20,M5
MWRM,FOLD,leave,11:44:38,,10-05-20,M5
MGPM,MWRM,,11:44:43,,10-05-20,M5
MWRM,MW2M,leave,11:45:13,,10-05-20,M5
MGPM,MWRM,,11:45:25,,10-05-20,M5
MLNY,MW2M,,11:45:36,,10-05-20,M5
MLNY,MW2M,,11:45:59,,10-05-20,M5
MWRM,MW2M,,11:46:02,,10-05-20,M5
MLNY,MW2M,,11:46:16,,10-05-20,M5
MWRM,MW2M,,11:46:18,,10-05-20,M5
MGPM,MLNY,,11:46:23,,10-05-20,M5
MGPM,MLNY,leave,11:46:50,,10-05-20,M5
MRNW,MWRM,leave,11:47:01,,10-05-20,M5
MWRM,MW2M,leave,11:47:27,,10-05-20,M5
MGPM,MWRM,,11:47:41,,10-05-20,M5
FLPD,rattle,,11:47:49,,10-05-20,M5
FLPD,rattle,,11:47:51,,10-05-20,M5
MRNW,MW2M,,11:47:58,,10-05-20,M5
FLPD,rattle,,11:48:03,,10-05-20,M5
FLPD,rattle,,11:48:03,,10-05-20,M5
MWRM,MW2M,leave,11:48:08,,10-05-20,M5
FLPD,rattle,,11:48:16,,10-05-20,M5
MGPM,MWRM,,11:48:23,,10-05-20,M5
FLPD,rattle,,11:48:24,,10-05-20,M5
MLNY,MWRM,,11:48:51,,10-05-20,M5
FPBP,rattle,,11:48:58,,10-05-20,M5
FMPM,rattle,,11:49:02,,10-05-20,M5
FPBP,rattle,,11:49:06,,10-05-20,M5
MLNY,,,11:49:15,,10-05-20,M5
FPBP,rattle,,11:49:15,,10-05-20,M5
MWRM,FPN,,11:49:22,,10-05-20,M5
FPBP,rattle,,11:49:25,,10-05-20,M5
MLNY,,,11:49:26,,10-05-20,M5
FPBP,rattle,,11:49:28,,10-05-20,M5
FPBP,rattle,,11:49:36,,10-05-20,M5
FLPD,rattle,,11:49:57,,10-05-20,M5
FLPD,rattle,,11:50:00,,10-05-20,M5
MRNW,,,11:50:38,,10-05-20,M5
FLPD,rattle,,11:50:43,,10-05-20,M5
MRNW,MW2M,,11:50:47,,10-05-20,M5
FLPD,rattle,,11:50:53,,10-05-20,M5
MYND,MWRM,,11:50:57,,10-05-20,M5
FLPD,rattle,,11:51:02,,10-05-20,M5
FPBP,rattle,,11:51:03,,10-05-20,M5
MRNW,,,11:51:37,,10-05-20,M5
MWRM,FPN,leave,11:51:54,,10-05-20,M5
MRNW,MW2M,,11:52:04,,10-05-20,M5
MRNW,MW2M,leave,11:52:14,,10-05-20,M5
MRNW,MWRM,leave,11:52:36,,10-05-20,M5
MRNW,,,11:52:45,,10-05-20,M5
MWRM,MRNW,,11:52:54,,10-05-20,M5
FPBP,rattle,,11:53:19,,10-05-20,M5
FPBP,rattle,,11:53:34,,10-05-20,M5
MLNY,FPBP,rattle,11:53:37,,10-05-20,M5
FPBP,rattle,,11:53:48,,10-05-20,M5
FPBP,rattle,,11:53:58,,10-05-20,M5
MRNW,,,11:54:30,,10-05-20,M5
FLPD,rattle,,11:54:38,,10-05-20,M5
FLPD,rattle,,11:54:49,,10-05-20,M5
MRNW,MW2M,,11:55:25,,10-05-20,M5
MRNW,MW2M,,11:55:36,,10-05-20,M5
MWRM,MW2M,,11:55:40,,10-05-20,M5
MRNW,MW2M,,11:55:46,,10-05-20,M5
MGPM,,,11:55:58,,10-05-20,M5
MLNY,FPBL,leave,11:56:35,,10-05-20,M5
MGPM,MW2M,,11:57:05,,10-05-20,M5
MWRM,MW2M,leave,11:57:15,,10-05-20,M5
MRNW,,,11:57:45,,10-05-20,M5
MGPM,FOLD,leave,11:57:48,,10-05-20,M5
MRNW,MW2M,,11:58:15,,10-05-20,M5
FLPD,rattle,,11:58:42,,10-05-20,M5
MLNY,MWRM,,11:59:19,,10-05-20,M5
MLNY,FPBP,rattle,11:59:37,,10-05-20,M5
MLNY,FPBP,rattle,11:59:38,,10-05-20,M5
MLNY,FPBP,rattle,11:59:44,,10-05-20,M5
MLNY,FPBP,rattle,11:59:52,,10-05-20,M5
MLNY,FPBP,rattle,12:00:25,,10-05-20,M5
FLPD,rattle,,12:00:44,,10-05-20,M5
FLPD,rattle,,12:01:50,,10-05-20,M5
FLPD,rattle,,12:02:10,,10-05-20,M5
FLPD,rattle,,12:02:18,,10-05-20,M5
FLPD,rattle,,12:02:25,,10-05-20,M5
MRNW,MW2M,,12:02:32,,10-05-20,M5
MGPM,FLPD,rattle,12:02:47,,10-05-20,M5
MRNW,MW2M,,12:02:57,,10-05-20,M5
FLPD,rattle,,12:02:58,,10-05-20,M5
MRNW,MW2M,leave,12:03:09,,10-05-20,M5
MGPM,,,12:03:34,,10-05-20,M5
FLPD,rattle,,12:03:35,,10-05-20,M5
FLPD,rattle,,12:03:49,,10-05-20,M5
MRNW,,,12:04:00,,10-05-20,M5
MGPM,MW2M,,12:04:20,,10-05-20,M5
MRNW,MW2M,leave,12:04:42,,10-05-20,M5
FLPD,rattle,,12:04:47,,10-05-20,M5
FLPD,rattle,,12:05:05,,10-05-20,M5
MGPM,MW2M,,12:05:15,,10-05-20,M5
MWRM,MW2M,leave,12:05:32,,10-05-20,M5
MRNW,FMPM,rattle,12:05:41,,10-05-20,M5
MRNW,FMPM,rattle,12:05:45,,10-05-20,M5
MRNW,MW2M,fight,12:05:55,,10-05-20,M5
MLNY,MW2M,leave,12:06:08,,10-05-20,M5
FPBL,rattle,,12:06:15,,10-05-20,M5
FPBP,rattle,,12:06:28,,10-05-20,M5
FPBP,rattle,,12:06:32,,10-05-20,M5
FMPM,rattle,,12:06:47,,10-05-20,M5
FPBP,rattle,,12:06:53,,10-05-20,M5
FMPM,rattle,,12:06:56,,10-05-20,M5
FMPM,rattle,,12:07:04,,10-05-20,M5
MRNW,FMPM,rattle,12:07:15,,10-05-20,M5
FMPM,rattle,,12:07:25,,10-05-20,M5
MWRM,MW2M,,12:07:35,,10-05-20,M5
MLNY,MW2M,,12:07:36,,10-05-20,M5
MGPM,,,12:08:07,,10-05-20,M5
